X Position,Y Position,Deviation from GR,Deviation from DGQG,P-Value,Confidence Level,New Physics Evidence,Systematic Error Likelihood
0.0588235294117645,-5.0,-9.274301875700026e-08,-9.290269166232284e-08,0.4855783817284679,0.5144216182715321,False,False
0.09803921568627416,-5.0,-7.341846151708866e-08,-7.3677036402549e-08,0.485578382532899,0.514421617467101,False,False
0.13725490196078383,-5.0,-8.635671277318638e-08,-8.670310429342394e-08,0.48557838199431314,0.5144216180056869,False,False
0.17647058823529438,-5.0,-1.1023367979492165e-07,-1.1065306243947437e-07,0.4855783810003772,0.5144216189996228,False,False
0.21568627450980404,-5.0,-1.2745886065978763e-07,-1.2793340041493895e-07,0.48557838028333766,0.5144216197166623,False,False
0.2549019607843137,-5.0,-1.347338338853133e-07,-1.352435680034468e-07,0.48557837998049946,0.5144216200195005,False,False
0.2941176470588234,-5.0,-1.359905172098408e-07,-1.3651433262268218e-07,0.485578379928187,0.514421620071813,False,False
0.33333333333333304,-5.0,-1.3487222239719914e-07,-1.3538887745971525e-07,0.48557837997473874,0.5144216200252613,False,False
0.3725490196078427,-5.0,-1.3299582814992734e-07,-1.3348496024645895e-07,0.48557838005284815,0.5144216199471519,False,False
0.41176470588235325,-5.0,-1.3082775839481024e-07,-1.3127082167186838e-07,0.4855783801430993,0.5144216198569007,False,False
0.4509803921568629,-5.0,-1.284686282430623e-07,-1.2884971120565748e-07,0.48557838024130373,0.5144216197586963,False,False
0.4901960784313726,-5.0,-1.25942261104212e-07,-1.2624874254513232e-07,0.48557838034646983,0.5144216196535302,False,False
0.5294117647058822,-5.0,-1.232615678597e-07,-1.234845808259501e-07,0.4855783804580601,0.5144216195419399,False,False
0.5686274509803919,-5.0,-1.2043875024821377e-07,-1.2057343653598267e-07,0.4855783805755667,0.5144216194244333,False,False
0.6078431372549016,-5.0,-1.1748634843702124e-07,-1.1753189941061063e-07,0.4855783806984675,0.5144216193015325,False,False
0.6470588235294112,-5.0,-1.1441723481579522e-07,-1.1437672715607144e-07,0.4855783808262266,0.5144216191737734,False,False
