Multipole Moment (l),CMB-S4 SNR,LiteBIRD SNR,Simons Observatory SNR
1645.8116232464931,1.046157239430951e-180,1.5624084794044392e-180,1.218636299560639e-180
1651.803607214429,3.2550181679305864e-182,4.859342984870845e-182,3.790696689690706e-182
1657.795591182365,9.98326795159758e-184,1.4897842509847026e-183,1.1623229695490802e-183
1663.7875751503007,3.018247831094634e-185,4.50227545986564e-185,3.513156229645279e-185
1669.7795591182366,8.994974268271196e-187,1.3412310687422967e-186,1.0467210661637582e-186
1675.7715430861724,2.6424562889675817e-188,3.938564898400613e-188,3.074166070758502e-188
1681.7635270541084,7.652063359587676e-190,1.1400798387891198e-189,8.89992903633981e-190
1687.7555110220442,2.1842993740803723e-191,3.25308479620826e-191,2.5398532323030744e-191
1693.7474949899802,6.146227393449289e-193,9.14994241415424e-193,7.144857267248666e-193
1699.739478957916,1.704778443259873e-194,2.536904952757593e-194,1.9812594545294406e-194
1705.731462925852,4.661118293959007e-196,6.933505916250671e-196,5.415667659056301e-196
1711.7234468937877,1.2562473639208889e-197,1.867946542250054e-197,1.4592359392726327e-197
1717.7154308617235,3.33751372659816e-199,4.96065306432834e-199,3.8758047251927523e-199
1723.7074148296595,8.740450473348279e-201,1.2986021711787074e-200,1.0147548064501226e-200
1729.6993987975952,2.2563550047676683e-202,3.3510140852308185e-202,2.6189258652252286e-202
1735.6913827655312,5.7417450360822174e-204,8.523917556800172e-204,6.662667668310804e-204
1741.683366733467,1.440267746680844e-205,2.1372980350027184e-205,1.6708442037915709e-205
1747.675350701403,3.561274298597778e-207,5.282673760504875e-207,4.130347769017391e-207
1753.6673346693387,8.680214839599171e-209,1.2870794437947539e-208,1.0064683966059982e-208
1759.6593186372747,2.0855393176472165e-210,3.091147835909258e-210,2.4175558920639056e-210
1765.6513026052105,4.939342570531849e-212,7.318078374617803e-212,5.72421270185937e-212
1771.6432865731465,1.1531419528839354e-213,1.7078007320709044e-213,1.3360350792805848e-213
1777.6352705410823,2.6537454100996073e-215,3.9286215360759287e-215,3.073851043421408e-215
1783.6272545090183,6.020029203034269e-217,8.908530051106946e-217,6.971249615560142e-217
1789.619238476954,1.346172761052037e-218,1.9912911530483675e-218,1.558480266650555e-218
1795.61122244489,2.967330071883048e-220,4.387593028933774e-220,3.434431354554446e-220
1801.6032064128258,6.44753600071553e-222,9.529733812716389e-222,7.460556637757221e-222
1807.5951903807616,1.380970979804999e-223,2.040318938519815e-223,1.597535367523282e-223
1813.5871743486975,2.9156687853696314e-225,4.306041491229065e-225,3.372039010861895e-225
1819.5791583166333,6.068127273507349e-227,8.958209570972297e-227,7.0161288719314655e-227
1825.5711422845693,1.2448987576311899e-228,1.8370758368792365e-228,1.4390152068661867e-228
1831.563126252505,2.5175392171786014e-230,3.7136058753914864e-230,2.909350650358787e-230
1837.555110220441,5.018585346204233e-232,7.399926296261484e-232,5.7981521959765846e-232
1843.5470941883768,9.861642223215735e-234,1.4535227604870297e-233,1.1390584566888018e-233
1849.5390781563128,1.910205227924716e-235,2.8143566839477634e-235,2.20579563559391e-235
1855.5310621242486,3.647318377001098e-237,5.371545981188563e-237,4.210633021753754e-237
1861.5230460921846,6.864836197956766e-239,1.0106070327570396e-238,7.92304950852767e-239
1867.5150300601204,1.2736483630256058e-240,1.874252907393388e-240,1.4696035958693587e-240
1873.5070140280563,2.329333985314512e-242,3.426391065156508e-242,2.687020011347906e-242
1879.498997995992,4.1992994316624146e-244,6.174595658451687e-244,4.842888322808564e-244
1885.4909819639279,7.462507520792642e-246,1.0968392324018734e-245,8.604009206873947e-246
1891.4829659318639,1.3072407549499847e-247,1.9206148733255337e-247,1.506815702023583e-247
1897.4749498997996,2.2572997579236795e-249,3.3151291937051785e-249,2.601251038311627e-249
1903.4669338677356,3.842251152491874e-251,5.6405764099429695e-251,4.426569166347789e-251
1909.4589178356714,6.446813737722955e-253,9.460397272660236e-253,7.425318744307081e-253
1915.4509018036074,1.0662704030778995e-254,1.5640769661099187e-254,1.2277948473878322e-254
1921.4428857715432,1.7384109340253164e-256,2.5489993516205345e-256,2.0012409011066157e-256
1927.4348697394792,2.7938326855053893e-258,4.094908371393427e-258,3.21540581521844e-258
1933.426853707415,4.425997880222507e-260,6.484574890461391e-260,5.0925473299832894e-260
1939.418837675351,6.911699815514744e-262,1.0122357949461546e-261,7.95055074381569e-262
1945.4108216432867,1.0639504260190142e-263,1.557559801449147e-263,1.223551382770435e-263
1951.4028056112227,1.614435788465743e-265,2.3624935306669595e-265,1.8561371760645796e-265
1957.3947895791584,2.4148102939782056e-267,3.5323146652495784e-267,2.775624963711724e-267
1963.3867735470944,3.560476464334795e-269,5.2060819421919144e-269,4.091422782241356e-269
1969.3787575150302,5.174829899037002e-271,7.563546360147087e-271,5.944985394821825e-271
1975.370741482966,7.413902951655707e-273,1.0831854197894879e-272,8.515106488424578e-273
1981.362725450902,1.0470334909678869e-274,1.529125027443731e-274,1.2022429352292365e-274
1987.3547094188377,1.4575958018483972e-276,2.1278746765431907e-276,1.67323616389401e-276
1993.3466933867737,2.0002141843446662e-278,2.9188511912268146e-278,2.2955412955053462e-278
1999.3386773547095,2.7056944778124156e-280,3.946760029055144e-280,3.1043868557210345e-280
2005.3306613226455,3.60781173179229e-282,5.260564461597866e-282,4.138370985989254e-282
2011.3226452905812,4.7421123195939556e-284,6.911731055144059e-284,5.438083401333137e-284
2017.3146292585172,6.144162095017534e-286,8.951672263931082e-286,7.044094373159328e-286
2023.306613226453,7.847229456858774e-288,1.142837216933614e-287,8.994299113617984e-288
2029.298597194389,9.879452954341459e-290,1.4382269912006952e-289,1.132067559654249e-289
2035.2905811623248,1.2260616315188672e-291,1.78415817202966e-291,1.4045597644554868e-291
