Multipole Moment (l),CMB-S4 SNR,LISA SGWB SNR,Joint Detectability SNR
2065.250501002004,2.9097267240634808e-301,3.2808613928157047e-184,0.0
2071.24248496994,3.312903295354769e-303,2.2608495167334646e-184,0.0
2077.234468937876,3.718160849066207e-305,1.2408376406512245e-184,0.0
2083.2264529058116,4.113490010090047e-307,2.9944174552439924e-185,0.0
2089.2184368737476,4.485961872391787e-309,2.6943241106927502e-185,0.0
2095.2104208416836,4.8224041959406e-311,2.3942307661415076e-185,0.0
2101.2024048096196,5.1100810404e-313,2.094137421590265e-185,0.0
2107.194388777555,5.34844743e-315,1.794044077039045e-185,0.0
2113.186372745491,4.6019586e-317,1.4939507324878026e-185,0.0
2119.178356713427,0.0,1.19385738793656e-185,0.0
2125.170340681363,0.0,8.937640433853175e-186,0.0
2131.1623246492986,0.0,5.936706988340978e-186,0.0
2137.1543086172346,0.0,2.9357735428285528e-186,0.0
2143.1462925851706,0.0,8.715215165511305e-187,0.0
2149.138276553106,0.0,7.844918094753317e-187,0.0
2155.130260521042,0.0,6.974621023995261e-187,0.0
2161.122244488978,0.0,6.104323953237206e-187,0.0
2167.114228456914,0.0,5.234026882479151e-187,0.0
2173.1062124248497,0.0,4.3637298117211615e-187,0.0
2179.0981963927857,0.0,3.493432740963107e-187,0.0
2185.0901803607217,0.0,2.6231356702050516e-187,0.0
2191.0821643286577,0.0,1.7528385994469962e-187,0.0
2197.074148296593,0.0,8.825415286890071e-188,0.0
2203.066132264529,0.0,2.570416276015186e-188,0.0
2209.058116232465,0.0,2.3216229390256944e-188,0.0
2215.050100200401,0.0,2.0728296020362028e-188,0.0
2221.0420841683367,0.0,1.82403626504673e-188,0.0
2227.0340681362727,0.0,1.5752429280572383e-188,0.0
2233.0260521042087,0.0,1.3264495910677468e-188,0.0
2239.0180360721442,0.0,1.0776562540782741e-188,0.0
2245.0100200400802,0.0,8.288629170887824e-189,0.0
2251.0020040080162,0.0,5.800695800992908e-189,0.0
2256.993987975952,0.0,3.3127624310979913e-189,0.0
2262.9859719438878,0.0,8.248290612032629e-190,0.0
2268.9779559118238,0.0,6.967780636989105e-190,0.0
2274.9699398797597,0.0,6.266696604043799e-190,0.0
2280.9619238476957,0.0,5.565612571098493e-190,0.0
2286.9539078156313,0.0,4.86452853815324e-190,0.0
2292.9458917835673,0.0,4.163444505207934e-190,0.0
2298.9378757515033,0.0,3.462360472262628e-190,0.0
2304.9298597194393,0.0,2.7612764393173216e-190,0.0
2310.921843687375,0.0,2.0601924063720686e-190,0.0
2316.913827655311,0.0,1.3591083734267626e-190,0.0
2322.905811623247,0.0,6.580243404814567e-191,0.0
2328.8977955911823,0.0,2.1116643724611094e-191,0.0
2334.8897795591183,0.0,1.916921506775839e-191,0.0
2340.8817635270543,0.0,1.7221786410905686e-191,0.0
2346.8737474949903,0.0,1.527435775405298e-191,0.0
2352.865731462926,0.0,1.3326929097200421e-191,0.0
2358.857715430862,0.0,1.1379500440347717e-191,0.0
2364.849699398798,0.0,9.432071783495012e-192,0.0
2370.841683366734,0.0,7.484643126642306e-192,0.0
2376.8336673346694,0.0,5.537214469789748e-192,0.0
2382.8256513026054,0.0,3.589785812937044e-192,0.0
2388.8176352705414,0.0,1.6423571560843403e-192,0.0
2394.8096192384774,0.0,5.894404542245031e-193,0.0
2400.801603206413,0.0,5.361176197980228e-193,0.0
2406.793587174349,0.0,4.827947853715383e-193,0.0
2412.785571142285,0.0,4.2947195094505386e-193,0.0
2418.7775551102204,0.0,3.761491165185734e-193,0.0
2424.7695390781564,0.0,3.2282628209208894e-193,0.0
2430.7615230460924,0.0,2.695034476656045e-193,0.0
2436.7535070140284,0.0,2.1618061323912002e-193,0.0
2442.745490981964,0.0,1.6285777881263956e-193,0.0
2448.7374749499,0.0,1.095349443861551e-193,0.0
2454.729458917836,0.0,5.621210995967064e-194,0.0
2460.721442885772,0.0,1.6665638344152294e-194,0.0
2466.7134268537075,0.0,1.5226425165298282e-194,0.0
2472.7054108216435,0.0,1.3787211986444163e-194,0.0
2478.6973947895794,0.0,1.234799880759004e-194,0.0
2484.689378757515,0.0,1.0908785628736028e-194,0.0
2490.681362725451,0.0,9.469572449881906e-195,0.0
2496.673346693387,0.0,8.030359271027784e-195,0.0
2502.665330661323,0.0,6.5911460921736634e-195,0.0
2508.6573146292585,0.0,5.151932913319651e-195,0.0
2514.6492985971945,0.0,3.712719734465529e-195,0.0
2520.6412825651305,0.0,2.2735065556114082e-195,0.0
2526.6332665330665,0.0,8.342933767572861e-196,0.0
2532.625250501002,0.0,4.376164484265516e-196,0.0
2538.617234468938,0.0,3.993253964896431e-196,0.0
2544.609218436874,0.0,3.610343445527345e-196,0.0
2550.60120240481,0.0,3.227432926158259e-196,0.0
2556.5931863727455,0.0,2.8445224067892023e-196,0.0
2562.5851703406815,0.0,2.4616118874201164e-196,0.0
2568.5771543086175,0.0,2.0787013680510306e-196,0.0
2574.569138276553,0.0,1.6957908486819741e-196,0.0
2580.561122244489,0.0,1.3128803293128883e-196,0.0
2586.553106212425,0.0,9.299698099438024e-197,0.0
2592.545090180361,0.0,5.470592905747165e-197,0.0
2598.5370741482966,0.0,1.641487712056596e-197,0.0
2604.5290581162326,0.0,1.1659284766686034e-197,0.0
2610.5210420841686,0.0,1.0655062662231302e-197,0.0
2616.5130260521046,0.0,9.65084055777657e-198,0.0
2622.50501002004,0.0,8.646618453321913e-198,0.0
2628.496993987976,0.0,7.642396348867181e-198,0.0
2634.488977955912,0.0,6.638174244412449e-198,0.0
2640.480961923848,0.0,5.633952139957717e-198,0.0
2646.4729458917836,0.0,4.629730035503061e-198,0.0
2652.4649298597196,0.0,3.625507931048329e-198,0.0
2658.4569138276556,0.0,2.6212858265935983e-198,0.0
2664.448897795591,0.0,1.617063722138942e-198,0.0
2670.440881763527,0.0,6.128416176842099e-199,0.0
2676.432865731463,0.0,3.15005320849951e-199,0.0
2682.424849699399,0.0,2.8904424997173984e-199,0.0
2688.4168336673347,0.0,2.630831790935306e-199,0.0
2694.4088176352707,0.0,2.3712210821531943e-199,0.0
2700.4008016032067,0.0,2.1116103733710824e-199,0.0
2706.3927855711427,0.0,1.8519996645889708e-199,0.0
2712.384769539078,0.0,1.5923889558068787e-199,0.0
2718.376753507014,0.0,1.332778247024767e-199,0.0
2724.36873747495,0.0,1.073167538242655e-199,0.0
2730.360721442886,0.0,8.135568294605432e-200,0.0
2736.3527054108217,0.0,5.539461206784514e-200,0.0
2742.3446893787577,0.0,2.9433541189633954e-200,0.0
2748.3366733466937,0.0,8.60620571361039e-201,0.0
2754.3286573146293,0.0,7.944635697122388e-201,0.0
2760.3206412825652,0.0,7.283065680634336e-201,0.0
2766.3126252505012,0.0,6.621495664146285e-201,0.0
2772.3046092184372,0.0,5.959925647658233e-201,0.0
2778.296593186373,0.0,5.298355631170232e-201,0.0
2784.2885771543088,0.0,4.6367856146821805e-201,0.0
2790.2805611222448,0.0,3.975215598194129e-201,0.0
2796.2725450901808,0.0,3.313645581706077e-201,0.0
2802.2645290581163,0.0,2.6520755652180755e-201,0.0
2808.2565130260523,0.0,1.9905055487300247e-201,0.0
2814.2484969939883,0.0,1.3289355322419726e-201,0.0
2820.2404809619243,0.0,6.673655157539204e-202,0.0
2826.23246492986,0.0,2.2011319596480524e-202,0.0
2832.224448897796,0.0,2.034947868176615e-202,0.0
2838.216432865732,0.0,1.8687637767051774e-202,0.0
2844.2084168336673,0.0,1.7025796852337525e-202,0.0
2850.2004008016033,0.0,1.5363955937623151e-202,0.0
2856.1923847695393,0.0,1.3702115022908775e-202,0.0
2862.1843687374753,0.0,1.20402741081944e-202,0.0
2868.176352705411,0.0,1.037843319348015e-202,0.0
2874.168336673347,0.0,8.716592278765774e-203,0.0
2880.160320641283,0.0,7.054751364051398e-203,0.0
2886.152304609219,0.0,5.392910449337022e-203,0.0
2892.1442885771544,0.0,3.731069534622773e-203,0.0
2898.1362725450904,0.0,2.0692286199083967e-203,0.0
2904.1282565130264,0.0,5.700446394779512e-204,0.0
2910.120240480962,0.0,5.288952364727429e-204,0.0
2916.112224448898,0.0,4.8774583346753135e-204,0.0
2922.104208416834,0.0,4.465964304623199e-204,0.0
2928.09619238477,0.0,4.054470274571084e-204,0.0
2934.0881763527054,0.0,3.642976244519001e-204,0.0
2940.0801603206414,0.0,3.231482214466886e-204,0.0
2946.0721442885774,0.0,2.8199881844147712e-204,0.0
2952.0641282565134,0.0,2.4084941543626564e-204,0.0
2958.056112224449,0.0,1.997000124310573e-204,0.0
2964.048096192385,0.0,1.5855060942584586e-204,0.0
2970.040080160321,0.0,1.1740120642063435e-204,0.0
2976.032064128257,0.0,7.62518034154229e-205,0.0
2982.0240480961925,0.0,3.510240041021457e-205,0.0
2988.0160320641285,0.0,1.3903538927140731e-205,0.0
2994.0080160320645,0.0,1.2899158767541995e-205,0.0
3000.0,0.0,1.1894778607943334e-205,0.0
