Time (s),Observed Photon Flux,Approx. Photon Energy (MeV),Predicted Time Delay (s)
10379.5165,6.81223444e-12,6.812234439999999e-06,3.46223402991679e-05
10563.2265,8.23148184e-12,8.23148184e-06,3.5235130898456425e-05
10752.6175,6.98904184e-12,6.98904184e-06,3.586687127399316e-05
10958.6955,7.09860084e-12,7.09860084e-06,3.6554273490095604e-05
11171.0875,7.22461416e-12,7.22461416e-06,3.7262736943168866e-05
11391.228500000001,7.92691316e-12,7.92691316e-06,3.799704827797903e-05
11651.9985,1.061039132e-11,1.061039132e-05,3.886688336902725e-05
11829.8705,9.24154284e-12,9.24154284e-06,3.946020049643811e-05
11978.782500000001,9.41379344e-12,9.413793440000001e-06,3.995691746187958e-05
12124.3375,1.020228004e-11,1.020228004e-05,4.044243668064525e-05
12219.9215,2.054955532e-11,2.0549555320000002e-05,4.076127058539945e-05
12374.149500000001,8.9949986e-12,8.9949986e-06,4.1275719818141664e-05
15964.122500000001,7.57725352e-12,7.57725352e-06,5.3250580773449616e-05
16105.0205,5.70148952e-12,5.70148952e-06,5.3720565912301904e-05
16260.8605,9.83904612e-12,9.839046119999999e-06,5.424039219825871e-05
16384.213499999998,6.7107068e-12,6.7107068e-06,5.4651853516608473e-05
16522.4835,5.82756336e-12,5.82756336e-06,5.511307259103896e-05
16679.1175,8.73181848e-12,8.731818480000001e-06,5.563554737591164e-05
16789.780499999997,7.97980764e-12,7.97980764e-06,5.600467941058076e-05
16895.8575,9.3928108e-12,9.3928108e-06,5.6358514195844105e-05
17011.1795,6.74920108e-12,6.74920108e-06,5.674318698170852e-05
17158.2415,7.48222288e-12,7.482222880000001e-06,5.723373301138883e-05
17291.0065,8.14912124e-12,8.14912124e-06,5.767658938237866e-05
17422.5615,6.679361e-12,6.679361e-06,5.8115409627816586e-05
17554.1275,7.2860206e-12,7.2860206e-06,5.855426656530498e-05
17748.264499999997,9.05819928e-12,9.05819928e-06,5.920183789279982e-05
17971.9865,8.0902424e-12,8.0902424e-06,5.994809415785903e-05
18099.980499999998,7.43933912e-12,7.43933912e-06,6.037503618586695e-05
18265.8305,6.2047418e-12,6.2047418e-06,6.0928252237753095e-05
21806.6285,5.5700294e-12,5.5700294e-06,7.273908304924735e-05
21981.3805,6.5160638e-12,6.5160638e-06,7.332199297688802e-05
22189.2745,6.9374966e-12,6.9374966e-06,7.401545271695927e-05
22385.2915,5.07904488e-12,5.07904488e-06,7.466929504944383e-05
22558.976499999997,9.03395924e-12,9.03395924e-06,7.524864584818874e-05
22703.2705,8.32443344e-12,8.32443344e-06,7.572995882371397e-05
22859.4395,5.35704172e-12,5.35704172e-06,7.625088253554398e-05
23076.4695,7.05592e-12,7.055919999999999e-06,7.697481669135252e-05
23245.7065,7.3176868e-12,7.3176868e-06,7.753933055914302e-05
23456.140499999998,9.44230548e-12,9.44230548e-06,7.82412628272323e-05
23653.7605,5.40120708e-12,5.40120708e-06,7.890045219216289e-05
23861.4855,5.91496492e-12,5.91496492e-06,7.959334820891325e-05
24055.9155,5.33688144e-12,5.33688144e-06,8.024189687920702e-05
27552.3475,6.77147244e-12,6.77147244e-06,9.190473864422567e-05
27686.499499999998,7.9685616e-12,7.9685616e-06,9.235222154921589e-05
27804.4715,7.39781884e-12,7.3978188399999994e-06,9.274573378360306e-05
27927.3235,8.18073048e-12,8.18073048e-06,9.315552394583588e-05
28041.034499999998,7.84311076e-12,7.843110759999999e-06,9.353482301412665e-05
28157.119499999997,7.88962216e-12,7.889622159999999e-06,9.392204089403742e-05
28273.587499999998,8.99597048e-12,8.995970480000001e-06,9.43105363244328e-05
28383.5415,9.81558572e-12,9.81558572e-06,9.467730338966699e-05
28484.7015,8.5707534e-12,8.570753399999999e-06,9.501473682836945e-05
28592.5245,1.076557172e-11,1.0765571719999999e-05,9.537439564273495e-05
28715.5915,9.02218276e-12,9.022182759999999e-06,9.578490296777246e-05
40791.1345,6.96448852e-12,6.96448852e-06,0.00013606457871598624
41153.067500000005,5.46521232e-12,5.46521232e-06,0.0001372718572526598
45166.3315,4.90263264e-12,4.90263264e-06,0.00015065866500217295
45306.118500000004,7.25438288e-12,7.25438288e-06,0.00015112494424392758
45462.944500000005,5.2798716e-12,5.2798716e-06,0.00015164805947186306
45612.1345,5.52963764e-12,5.52963764e-06,0.00015214570374548914
45779.7715,6.42739844e-12,6.42739844e-06,0.0001527048805877565
50903.2335,5.16899184e-12,5.16899184e-06,0.00016979491025087762
51112.0925,3.411655868e-12,3.411655868e-06,0.00017049158888446752
51248.7335,4.94202048e-12,4.94202048e-06,0.00017094737419978725
51495.8995,4.71496724e-12,4.71496724e-06,0.00017177183123132472
56733.5835,3.417780848e-12,3.417780848e-06,0.00018924286447526308
56936.7235,4.15232348e-12,4.15232348e-06,0.0001899204665782486
57241.374500000005,2.50814104e-12,2.50814104e-06,0.00019093667292991074
62544.6125,2.318493076e-12,2.3184930759999998e-06,0.00020862637078081532
62822.5765,2.810147588e-12,2.810147588e-06,0.0002095535588823919
63099.4135,3.74340408e-12,3.74340408e-06,0.0002104769877166156
68369.80649999999,2.744270144e-12,2.744270144e-06,0.0002280571264404523
68667.5665,3.354296792e-12,3.354296792e-06,0.00022905034689031436
74131.6215,2.078179192e-12,2.078179192e-06,0.00024727647251219376
74425.6805,2.599076612e-12,2.599076612e-06,0.0002482573477548925
74682.75649999999,2.825176484e-12,2.825176484e-06,0.00024911486098826407
79935.04449999999,1.786486676e-12,1.7864866760000001e-06,0.00026663460793266517
80223.06749999999,2.87612934e-12,2.87612934e-06,0.00026759534924657776
80441.3455,2.654795596e-12,2.654795596e-06,0.0002683234462822944
80682.97649999999,3.318666176e-12,3.318666176e-06,0.00026912944054116264
85712.00749999999,2.615408468e-12,2.6154084679999998e-06,0.0002859044822935472
85982.06349999999,1.670014156e-12,1.670014156e-06,0.0002868052921464755
86395.52549999999,1.978753732e-12,1.9787537320000003e-06,0.0002881844529257637
91440.41949999999,2.644649952e-12,2.644649952e-06,0.00030501240795056955
91675.6115,2.340018616e-12,2.340018616e-06,0.00030579692401734804
92064.8695,1.665842192e-12,1.665842192e-06,0.0003070953489430345
92514.95349999999,2.071127544e-12,2.071127544e-06,0.00030859666756526604
97335.1425,2.435565456e-12,2.435565456e-06,0.00032467508738995694
97655.04049999999,1.839059688e-12,1.8390596879999998e-06,0.0003257421522592139
97986.8655,1.962774672e-12,1.962774672e-06,0.0003268490013181052
98447.7515,1.37087412e-12,1.37087412e-06,0.00032838635153390014
103071.56349999999,1.972714192e-12,1.972714192e-06,0.0003438097281953637
103487.28349999999,1.709088004e-12,1.709088004e-06,0.0003451964208519215
103799.04149999999,2.0471424e-12,2.0471424e-06,0.00034623633360382933
104259.4095,2.044438936e-12,2.044438936e-06,0.00034777195595761117
108867.6265,1.39368126e-12,1.3936812599999999e-06,0.0003631433132984286
109359.4065,1.660828644e-12,1.660828644e-06,0.00036478371480579407
109843.25649999999,1.845183956e-12,1.8451839560000002e-06,0.0003663976646804103
114689.95449999999,1.40933636e-12,1.40933636e-06,0.0003825645090110972
115155.02949999999,2.275180336e-12,2.2751803359999997e-06,0.00038411583222684004
115656.9055,1.24186328e-12,1.2418632800000001e-06,0.00038578991036525675
120551.07449999999,1.399814428e-12,1.399814428e-06,0.00040211510090757514
121298.4515,9.78027408e-13,9.78027408e-07,0.0004046080822353443
126975.13949999999,1.049548164e-12,1.049548164e-06,0.00042354347519976633
132426.7305,8.33548724e-13,8.33548724e-07,0.0004417280253928203
133150.4485,1.201352616e-12,1.201352616e-06,0.0004441420887913064
137919.2555,9.7176964e-13,9.7176964e-07,0.00046004911671260255
138740.15050000002,1.082010024e-12,1.082010024e-06,0.0004627873276918795
143809.9565,7.08223552e-13,7.082235519999999e-07,0.00047969838020408103
144740.29750000002,9.39824336e-13,9.398243360000001e-07,0.00048280166374298856
149595.2215,8.6590236e-13,8.6590236e-07,0.0004989959470561465
152382.96850000002,9.87026376e-13,9.87026376e-07,0.0005082948701131101
165660.76950000002,6.53205176e-13,6.53205176e-07,0.0005525848468809713
173018.0975,8.78514372e-13,8.78514372e-07,0.0005771262514549315
178873.72650000002,5.7949858e-13,5.794985800000001e-07,0.0005966585273469422
184780.52850000001,5.26679928e-13,5.26679928e-07,0.0006163614979933886
190557.0725,7.81216368e-13,7.81216368e-07,0.0006356299747207117
196567.10450000002,4.5264332e-13,4.5264332e-07,0.000655677283582631
202365.0925,3.9593608e-13,3.9593607999999995e-07,0.0006750172897945284
211346.9785,5.09043688e-13,5.09043688e-07,0.000704977636562158
219517.5295,4.08548804e-13,4.08548804e-07,0.0007322316610780115
228384.44950000002,3.242469716e-13,3.242469716e-07,0.0007618085225479555
238587.6645,3.87265344e-13,3.87265344e-07,0.0007958427843438277
251472.3095,2.756997144e-13,2.756997144e-07,0.0008388213338575716
271928.2765,1.800013964e-13,1.800013964e-07,0.000907055095095154
286492.2205,2.21591666e-13,2.21591666e-07,0.0009556351831239197
308385.7765,1.678805932e-13,1.678805932e-07,0.0010286642251020202
354971.4605,1.442478892e-13,1.442478892e-07,0.0011840573404284906
377049.61049999995,1.08308194e-13,1.0830819400000001e-07,0.0012577021217124813
417611.7305,6.79557008e-14,6.79557008e-08,0.0013930027902836703
463921.9755,9.61790248e-14,9.61790248e-08,0.0015474771400019677
503822.1215,6.44823868e-14,6.44823868e-08,0.0016805697009896093
590592.8605,3.254949652e-14,3.254949652e-08,0.001970005731431709
727499.9615,3.219021064e-14,3.219021064e-08,0.0024266786641443795
1063527.6625,1.0211105280000001e-14,1.0211105280000002e-08,0.0035475464246001813
1347921.7175,9.05804976e-15,9.05804976e-09,0.004496182880958266
1622704.1255,1.1623378640000001e-14,1.162337864e-08,0.005412758333967161
2027733.6665,5.7239282e-15,5.7239282e-09,0.006763791457689039
3610073.1765,2.3839896e-14,2.3839896e-08,0.012041907927183413
62277045.6725,1.7294836e-13,1.7294836e-07,0.20773386391361454
64613508.0005,8.932396e-14,8.932396e-08,0.2155274633376534
86236559.7995,6.433276e-15,6.433276e-09,0.2876542004252155
96097278.4235,1.9198724e-13,1.9198723999999998e-07,0.32054601728339677
128997586.9075,8.98366e-14,8.98366e-08,0.43028963359545225
